"Retrieval Model", "Evaluation Metric", "Value"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "MAP", "0.21336282471907916"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "MRR", "0.8250457875457877"

"Retrieval Model", "Evaluation Metric", "Query", "Value"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "29", "56", "0.25", "0.7368421052631579"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "29", "57", "0.24561403508771928", "0.7368421052631579"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "29", "58", "0.2413793103448276", "0.7368421052631579"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "29", "59", "0.23728813559322035", "0.7368421052631579"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "29", "60", "0.23333333333333334", "0.7368421052631579"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "29", "61", "0.22950819672131148", "0.7368421052631579"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "29", "62", "0.22580645161290322", "0.7368421052631579"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "29", "63", "0.2222222222222222", "0.7368421052631579"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "29", "64", "0.21875", "0.7368421052631579"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "29", "65", "0.2153846153846154", "0.7368421052631579"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "29", "66", "0.21212121212121213", "0.7368421052631579"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "29", "67", "0.208955223880597", "0.7368421052631579"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "29", "68", "0.20588235294117646", "0.7368421052631579"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "29", "69", "0.2028985507246377", "0.7368421052631579"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "29", "70", "0.2", "0.7368421052631579"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "29", "71", "0.19718309859154928", "0.7368421052631579"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "29", "72", "0.19444444444444445", "0.7368421052631579"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "29", "73", "0.1917808219178082", "0.7368421052631579"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "29", "74", "0.1891891891891892", "0.7368421052631579"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "29", "75", "0.18666666666666668", "0.7368421052631579"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "29", "76", "0.18421052631578946", "0.7368421052631579"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "29", "77", "0.18181818181818182", "0.7368421052631579"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "29", "78", "0.1794871794871795", "0.7368421052631579"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "29", "79", "0.17721518987341772", "0.7368421052631579"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "29", "80", "0.175", "0.7368421052631579"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "29", "81", "0.1728395061728395", "0.7368421052631579"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "29", "82", "0.17073170731707318", "0.7368421052631579"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "29", "83", "0.1686746987951807", "0.7368421052631579"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "29", "84", "0.16666666666666666", "0.7368421052631579"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "29", "85", "0.16470588235294117", "0.7368421052631579"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "29", "86", "0.16279069767441862", "0.7368421052631579"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "29", "87", "0.16091954022988506", "0.7368421052631579"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "29", "88", "0.1590909090909091", "0.7368421052631579"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "29", "89", "0.15730337078651685", "0.7368421052631579"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "29", "90", "0.15555555555555556", "0.7368421052631579"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "29", "91", "0.15384615384615385", "0.7368421052631579"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "29", "92", "0.15217391304347827", "0.7368421052631579"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "29", "93", "0.15053763440860216", "0.7368421052631579"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "29", "94", "0.14893617021276595", "0.7368421052631579"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "29", "95", "0.14736842105263157", "0.7368421052631579"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "29", "96", "0.14583333333333334", "0.7368421052631579"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "29", "97", "0.14432989690721648", "0.7368421052631579"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "29", "98", "0.14285714285714285", "0.7368421052631579"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "29", "99", "0.1414141414141414", "0.7368421052631579"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "29", "100", "0.14", "0.7368421052631579"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "30", "1", "1", "0.25"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "30", "2", "0.5", "0.25"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "30", "3", "0.6666666666666666", "0.5"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "30", "4", "0.5", "0.5"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "30", "5", "0.4", "0.5"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "30", "6", "0.3333333333333333", "0.5"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "30", "7", "0.2857142857142857", "0.5"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "30", "8", "0.25", "0.5"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "30", "9", "0.2222222222222222", "0.5"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "30", "10", "0.2", "0.5"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "30", "11", "0.18181818181818182", "0.5"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "30", "12", "0.16666666666666666", "0.5"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "30", "13", "0.15384615384615385", "0.5"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "30", "14", "0.14285714285714285", "0.5"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "30", "15", "0.13333333333333333", "0.5"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "30", "16", "0.125", "0.5"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "30", "17", "0.11764705882352941", "0.5"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "30", "18", "0.1111111111111111", "0.5"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "30", "19", "0.10526315789473684", "0.5"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "30", "20", "0.1", "0.5"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "30", "21", "0.09523809523809523", "0.5"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "30", "22", "0.09090909090909091", "0.5"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "30", "23", "0.08695652173913043", "0.5"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "30", "24", "0.08333333333333333", "0.5"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "30", "25", "0.08", "0.5"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "30", "26", "0.07692307692307693", "0.5"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "30", "27", "0.07407407407407407", "0.5"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "30", "28", "0.07142857142857142", "0.5"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "30", "29", "0.06896551724137931", "0.5"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "30", "30", "0.06666666666666667", "0.5"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "30", "31", "0.06451612903225806", "0.5"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "30", "32", "0.0625", "0.5"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "30", "33", "0.06060606060606061", "0.5"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "30", "34", "0.058823529411764705", "0.5"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "30", "35", "0.08571428571428572", "0.75"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "30", "36", "0.08333333333333333", "0.75"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "30", "37", "0.08108108108108109", "0.75"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "30", "38", "0.07894736842105263", "0.75"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "30", "39", "0.07692307692307693", "0.75"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "30", "40", "0.075", "0.75"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "30", "41", "0.07317073170731707", "0.75"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "30", "42", "0.07142857142857142", "0.75"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "30", "43", "0.06976744186046512", "0.75"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "30", "44", "0.06818181818181818", "0.75"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "30", "45", "0.06666666666666667", "0.75"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "30", "46", "0.06521739130434782", "0.75"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "30", "47", "0.06382978723404255", "0.75"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "30", "48", "0.0625", "0.75"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "30", "49", "0.061224489795918366", "0.75"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "30", "50", "0.06", "0.75"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "30", "51", "0.058823529411764705", "0.75"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "30", "52", "0.057692307692307696", "0.75"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "30", "53", "0.05660377358490566", "0.75"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "30", "54", "0.05555555555555555", "0.75"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "30", "55", "0.05454545454545454", "0.75"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "30", "56", "0.05357142857142857", "0.75"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "30", "57", "0.05263157894736842", "0.75"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "30", "58", "0.05172413793103448", "0.75"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "30", "59", "0.05084745762711865", "0.75"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "30", "60", "0.05", "0.75"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "30", "61", "0.04918032786885246", "0.75"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "30", "62", "0.04838709677419355", "0.75"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "30", "63", "0.047619047619047616", "0.75"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "30", "64", "0.046875", "0.75"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "30", "65", "0.046153846153846156", "0.75"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "30", "66", "0.045454545454545456", "0.75"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "30", "67", "0.04477611940298507", "0.75"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "30", "68", "0.04411764705882353", "0.75"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "30", "69", "0.043478260869565216", "0.75"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "30", "70", "0.04285714285714286", "0.75"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "30", "71", "0.04225352112676056", "0.75"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "30", "72", "0.041666666666666664", "0.75"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "30", "73", "0.0410958904109589", "0.75"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "30", "74", "0.04054054054054054", "0.75"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "30", "75", "0.04", "0.75"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "30", "76", "0.039473684210526314", "0.75"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "30", "77", "0.03896103896103896", "0.75"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "30", "78", "0.038461538461538464", "0.75"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "30", "79", "0.0379746835443038", "0.75"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "30", "80", "0.0375", "0.75"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "30", "81", "0.037037037037037035", "0.75"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "30", "82", "0.036585365853658534", "0.75"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "30", "83", "0.03614457831325301", "0.75"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "30", "84", "0.03571428571428571", "0.75"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "30", "85", "0.03529411764705882", "0.75"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "30", "86", "0.03488372093023256", "0.75"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "30", "87", "0.034482758620689655", "0.75"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "30", "88", "0.03409090909090909", "0.75"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "30", "89", "0.033707865168539325", "0.75"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "30", "90", "0.03333333333333333", "0.75"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "30", "91", "0.03296703296703297", "0.75"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "30", "92", "0.03260869565217391", "0.75"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "30", "93", "0.03225806451612903", "0.75"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "30", "94", "0.031914893617021274", "0.75"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "30", "95", "0.031578947368421054", "0.75"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "30", "96", "0.03125", "0.75"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "30", "97", "0.030927835051546393", "0.75"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "30", "98", "0.030612244897959183", "0.75"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "30", "99", "0.030303030303030304", "0.75"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "30", "100", "0.03", "0.75"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "31", "1", "1", "0.5"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "31", "2", "0.5", "0.5"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "31", "3", "0.3333333333333333", "0.5"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "31", "4", "0.25", "0.5"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "31", "5", "0.2", "0.5"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "31", "6", "0.16666666666666666", "0.5"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "31", "7", "0.14285714285714285", "0.5"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "31", "8", "0.25", "1"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "31", "9", "0.2222222222222222", "1"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "31", "10", "0.2", "1"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "31", "11", "0.18181818181818182", "1"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "31", "12", "0.16666666666666666", "1"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "31", "13", "0.15384615384615385", "1"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "31", "14", "0.14285714285714285", "1"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "31", "15", "0.13333333333333333", "1"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "31", "16", "0.125", "1"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "31", "17", "0.11764705882352941", "1"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "31", "18", "0.1111111111111111", "1"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "31", "19", "0.10526315789473684", "1"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "31", "20", "0.1", "1"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "31", "21", "0.09523809523809523", "1"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "31", "22", "0.09090909090909091", "1"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "31", "23", "0.08695652173913043", "1"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "31", "24", "0.08333333333333333", "1"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "31", "25", "0.08", "1"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "31", "26", "0.07692307692307693", "1"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "31", "27", "0.07407407407407407", "1"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "31", "28", "0.07142857142857142", "1"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "31", "29", "0.06896551724137931", "1"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "31", "30", "0.06666666666666667", "1"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "31", "31", "0.06451612903225806", "1"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "31", "32", "0.0625", "1"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "31", "33", "0.06060606060606061", "1"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "31", "34", "0.058823529411764705", "1"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "31", "35", "0.05714285714285714", "1"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "31", "36", "0.05555555555555555", "1"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "31", "37", "0.05405405405405406", "1"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "31", "38", "0.05263157894736842", "1"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "31", "39", "0.05128205128205128", "1"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "31", "40", "0.05", "1"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "31", "41", "0.04878048780487805", "1"
